ctg5360	4890	phylum	Ascomycota	4	4	4	1.000	Fungi;Ascomycota
split5_ctg5361	1236	class	Gammaproteobacteria	14	14	7	0.530	unknown;Proteobacteria
ctg5366	451864	subkingdom	Dikarya	4	4	2	0.950	Fungi;uc_Dikarya
ctg5382	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg5398	5207	species	Cryptococcus neoformans	1	1	1	1.000	Fungi;Basidiomycota
ctg5399	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg5400	716546	clade	leotiomyceta	4	4	2	0.500	Fungi;Ascomycota
ctg5403	3702	species	Arabidopsis thaliana	3	3	2	0.510	Viridiplantae;Streptophyta
ctg5410	1236	class	Gammaproteobacteria	36	35	18	0.530	unknown;Proteobacteria
ctg5411	1437183	clade	Mesangiospermae	1	1	1	1.000	Viridiplantae;Streptophyta
ctg5415	1236	class	Gammaproteobacteria	22	21	13	0.620	unknown;Proteobacteria
ctg5417	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
ctg5419	367110	strain	Neurospora crassa OR74A	1	1	1	1.000	Fungi;Ascomycota
ctg6215	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg6214	44689	species	Dictyostelium discoideum	3	3	2	0.960	unknown;Evosea
ctg6218	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg6220	451864	subkingdom	Dikarya	3	3	3	1.000	Fungi;uc_Dikarya
ctg6221	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg6225	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg6231	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg6234	32524	clade	Amniota	1	1	1	1.000	Metazoa;Chordata
ctg6239	33213	clade	Bilateria	3	3	2	0.520	Metazoa;unknown
ctg6242	9606	species	Homo sapiens	1	1	1	1.000	Metazoa;Chordata
ctg6245	2759	superkingdom	Eukaryota	5	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg6265	1224	phylum	Proteobacteria	5	4	4	1.000	unknown;Proteobacteria
ctg6267	2759	superkingdom	Eukaryota	6	6	6	1.000	uc_Eukaryota;uc_Eukaryota
ctg6277	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg6279	242507	strain	Pyricularia oryzae 70-15	1	1	1	1.000	Fungi;Ascomycota
ctg6283	32524	clade	Amniota	1	1	1	1.000	Metazoa;Chordata
ctg6288	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg6291	367110	strain	Neurospora crassa OR74A	2	2	1	0.940	Fungi;Ascomycota
ctg6292	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg6305	4890	phylum	Ascomycota	4	4	2	0.960	Fungi;Ascomycota
ctg6306	1224	phylum	Proteobacteria	25	24	15	0.650	unknown;Proteobacteria
ctg6310	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg6311	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg5618	6239	species	Caenorhabditis elegans	1	1	1	1.000	Metazoa;Nematoda
ctg5624	33213	clade	Bilateria	3	3	1	0.910	Metazoa;unknown
ctg5628	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg5639	2759	superkingdom	Eukaryota	5	5	5	1.000	uc_Eukaryota;uc_Eukaryota
ctg5644	2759	superkingdom	Eukaryota	6	6	5	0.990	uc_Eukaryota;uc_Eukaryota
ctg5647	7711	phylum	Chordata	1	1	1	1.000	Metazoa;Chordata
ctg5651	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg5656	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg5668	9606	species	Homo sapiens	1	1	1	1.000	Metazoa;Chordata
ctg5670	44689	species	Dictyostelium discoideum	2	2	1	0.660	unknown;Evosea
ctg5671	2	superkingdom	Bacteria	1	1	1	1.000	uc_Bacteria;uc_Bacteria
ctg5673	33213	clade	Bilateria	5	5	1	0.840	Metazoa;unknown
ctg5689	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg5691	33213	clade	Bilateria	2	2	1	0.500	Metazoa;unknown
ctg5693	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg5695	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg5716	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg440	33213	clade	Bilateria	3	3	2	0.520	Metazoa;unknown
ctg442	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg448	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
split1_ctg449	1236	class	Gammaproteobacteria	13	13	7	0.540	unknown;Proteobacteria
ctg454	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg455	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg460	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg461	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg473	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg477	284812	strain	Schizosaccharomyces pombe 972h-	2	2	2	1.000	Fungi;Ascomycota
ctg479	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg483	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg486	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg498	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg501	131567	no rank	cellular organisms	2	2	2	1.000	unknown;unknown
ctg504	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg506	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg509	33154	clade	Opisthokonta	3	3	2	0.630	unknown;unknown
ctg513	6656	phylum	Arthropoda	1	1	1	1.000	Metazoa;Arthropoda
ctg515	367110	strain	Neurospora crassa OR74A	1	1	1	1.000	Fungi;Ascomycota
ctg521	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg522	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg524	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg525	284812	strain	Schizosaccharomyces pombe 972h-	3	3	1	0.850	Fungi;Ascomycota
ctg526	314146	superorder	Euarchontoglires	2	2	2	1.000	Metazoa;Chordata
ctg527	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg528	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg529	4892	order	Saccharomycetales	3	3	2	0.670	Fungi;Ascomycota
ctg530	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
ctg534	4844	species	Rhizopus niveus	1	1	1	1.000	Fungi;Mucoromycota
ctg536	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg1740	4844	species	Rhizopus niveus	1	1	1	1.000	Fungi;Mucoromycota
ctg1744	2759	superkingdom	Eukaryota	3	3	2	0.980	uc_Eukaryota;uc_Eukaryota
ctg1758	6072	clade	Eumetazoa	2	2	2	1.000	Metazoa;unknown
ctg1759	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg1760	284812	strain	Schizosaccharomyces pombe 972h-	5	5	2	0.930	Fungi;Ascomycota
ctg1763	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg1766	451864	subkingdom	Dikarya	3	3	2	0.530	Fungi;uc_Dikarya
ctg1773	284812	strain	Schizosaccharomyces pombe 972h-	4	4	1	0.860	Fungi;Ascomycota
ctg1778	41768	order	Ranunculales	1	1	1	1.000	Viridiplantae;Streptophyta
ctg1786	9604	family	Hominidae	1	1	1	1.000	Metazoa;Chordata
ctg1788	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg1791	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg1792	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg1800	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg1803	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg1807	117571	clade	Euteleostomi	4	4	3	0.960	Metazoa;Chordata
ctg1808	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg1810	5755	species	Acanthamoeba castellanii	1	1	1	1.000	unknown;Discosea
ctg1814	341663	strain	Aspergillus terreus NIH2624	1	1	1	1.000	Fungi;Ascomycota
ctg1817	4890	phylum	Ascomycota	2	2	1	0.500	Fungi;Ascomycota
ctg1818	33154	clade	Opisthokonta	2	1	1	1.000	unknown;unknown
ctg1822	4890	phylum	Ascomycota	2	2	1	0.500	Fungi;Ascomycota
ctg1826	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg1827	1437010	clade	Boreoeutheria	3	3	2	0.520	Metazoa;Chordata
ctg1830	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg1831	5341	species	Agaricus bisporus	2	2	1	0.500	Fungi;Basidiomycota
ctg1832	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg1834	1437183	clade	Mesangiospermae	1	1	1	1.000	Viridiplantae;Streptophyta
ctg8698	44689	species	Dictyostelium discoideum	1	1	1	1.000	unknown;Evosea
ctg8700	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg8701	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg8715	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.990	Fungi;Ascomycota
ctg8718	4890	phylum	Ascomycota	4	4	2	0.540	Fungi;Ascomycota
ctg8740	543	family	Enterobacteriaceae	58	58	36	0.660	unknown;Proteobacteria
ctg8753	451864	subkingdom	Dikarya	2	2	1	0.500	Fungi;uc_Dikarya
ctg8763	716546	clade	leotiomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg8768	227321	strain	Aspergillus nidulans FGSC A4	1	1	1	1.000	Fungi;Ascomycota
ctg8773	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg8776	451864	subkingdom	Dikarya	4	4	3	0.670	Fungi;uc_Dikarya
ctg8783	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg8794	284591	strain	Yarrowia lipolytica CLIB122	1	1	1	1.000	Fungi;Ascomycota
ctg8793	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg8795	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg9000	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg9013	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg9028	4892	order	Saccharomycetales	1	1	1	1.000	Fungi;Ascomycota
ctg9032	1206794	clade	Ecdysozoa	1	1	1	1.000	Metazoa;unknown
ctg9034	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg9044	4890	phylum	Ascomycota	2	2	1	0.500	Fungi;Ascomycota
ctg9053	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg9055	1437183	clade	Mesangiospermae	1	1	1	1.000	Viridiplantae;Streptophyta
ctg9057	451864	subkingdom	Dikarya	2	2	2	1.000	Fungi;uc_Dikarya
ctg9066	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg9070	286	genus	Pseudomonas	17	17	9	0.500	unknown;Proteobacteria
ctg9076	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg9082	284812	strain	Schizosaccharomyces pombe 972h-	6	6	3	0.500	Fungi;Ascomycota
ctg9087	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg9090	451864	subkingdom	Dikarya	5	5	3	0.660	Fungi;uc_Dikarya
ctg9094	44689	species	Dictyostelium discoideum	2	2	1	0.500	unknown;Evosea
ctg2929	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg2932	284812	strain	Schizosaccharomyces pombe 972h-	2	2	1	0.500	Fungi;Ascomycota
ctg2939	3702	species	Arabidopsis thaliana	2	2	1	0.500	Viridiplantae;Streptophyta
ctg2942	1437183	clade	Mesangiospermae	2	2	1	0.910	Viridiplantae;Streptophyta
ctg2947	2759	superkingdom	Eukaryota	7	7	7	1.000	uc_Eukaryota;uc_Eukaryota
ctg2948	33213	clade	Bilateria	3	3	2	0.660	Metazoa;unknown
ctg2950	314146	superorder	Euarchontoglires	2	2	2	1.000	Metazoa;Chordata
ctg2949	451864	subkingdom	Dikarya	3	3	3	1.000	Fungi;uc_Dikarya
split3_ctg2952	216595	strain	Pseudomonas fluorescens SBW25	6	5	4	0.800	unknown;Proteobacteria
ctg2955	559292	strain	Saccharomyces cerevisiae S288C	4	3	2	0.870	Fungi;Ascomycota
ctg2956	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg2958	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg2964	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg2966	1437183	clade	Mesangiospermae	2	2	1	0.500	Viridiplantae;Streptophyta
ctg2975	1437010	clade	Boreoeutheria	2	2	1	0.500	Metazoa;Chordata
ctg2980	314146	superorder	Euarchontoglires	3	3	1	0.920	Metazoa;Chordata
ctg2994	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg3004	33213	clade	Bilateria	6	6	1	0.780	Metazoa;unknown
ctg3008	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg3013	367110	strain	Neurospora crassa OR74A	3	3	1	0.560	Fungi;Ascomycota
ctg3014	9606	species	Homo sapiens	1	1	1	1.000	Metazoa;Chordata
ctg3018	284812	strain	Schizosaccharomyces pombe 972h-	4	4	4	1.000	Fungi;Ascomycota
ctg3019	237631	strain	Ustilago maydis 521	4	4	1	0.910	Fungi;Basidiomycota
split1_ctg8404	1236	class	Gammaproteobacteria	5	5	3	0.600	unknown;Proteobacteria
split2_ctg8404	1236	class	Gammaproteobacteria	5	4	2	0.500	unknown;Proteobacteria
split3_ctg8404	136843	species group	Pseudomonas fluorescens group	1	1	1	1.000	unknown;Proteobacteria
ctg8406	1437183	clade	Mesangiospermae	3	3	1	0.920	Viridiplantae;Streptophyta
ctg8430	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg8434	0	no rank	unclassified	1	0	0	0.000	
ctg8439	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg8442	451864	subkingdom	Dikarya	2	2	1	0.640	Fungi;uc_Dikarya
ctg8443	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg8452	1236	class	Gammaproteobacteria	19	19	15	0.790	unknown;Proteobacteria
ctg8454	6072	clade	Eumetazoa	2	2	1	0.970	Metazoa;unknown
ctg8475	4890	phylum	Ascomycota	3	3	1	0.930	Fungi;Ascomycota
ctg8485	4751	kingdom	Fungi	1	1	1	1.000	Fungi;uc_Fungi
ctg8496	1437010	clade	Boreoeutheria	2	2	1	0.970	Metazoa;Chordata
ctg6513	117571	clade	Euteleostomi	1	1	1	1.000	Metazoa;Chordata
ctg6515	314146	superorder	Euarchontoglires	1	1	1	1.000	Metazoa;Chordata
ctg6521	2	superkingdom	Bacteria	5	5	2	0.500	uc_Bacteria;uc_Bacteria
ctg6522	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg6523	4890	phylum	Ascomycota	1	1	1	1.000	Fungi;Ascomycota
ctg6528	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg6531	4853	species	Cunninghamella elegans	5	5	2	0.900	Fungi;Mucoromycota
ctg6535	716545	clade	saccharomyceta	1	1	1	1.000	Fungi;Ascomycota
ctg6533	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg6534	0	no rank	unclassified	1	0	0	0.000	
ctg6537	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg6546	314146	superorder	Euarchontoglires	1	1	1	1.000	Metazoa;Chordata
ctg6566	8353	genus	Xenopus	1	1	1	1.000	Metazoa;Chordata
ctg6574	44689	species	Dictyostelium discoideum	1	1	1	1.000	unknown;Evosea
ctg6578	2759	superkingdom	Eukaryota	2	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg6584	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg6589	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg6591	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg6595	2	superkingdom	Bacteria	2	2	2	1.000	uc_Bacteria;uc_Bacteria
ctg6598	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg6602	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg6605	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg6608	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg6613	0	no rank	unclassified	1	0	0	0.000	
ctg5721	6072	clade	Eumetazoa	3	3	3	1.000	Metazoa;unknown
ctg5722	4751	kingdom	Fungi	1	1	1	1.000	Fungi;uc_Fungi
ctg5732	131567	no rank	cellular organisms	1	1	1	1.000	unknown;unknown
ctg5733	1236	class	Gammaproteobacteria	20	19	14	0.740	unknown;Proteobacteria
ctg5735	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg5736	5204	phylum	Basidiomycota	1	1	1	1.000	Fungi;Basidiomycota
ctg5738	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg5737	2	superkingdom	Bacteria	1	1	1	1.000	uc_Bacteria;uc_Bacteria
ctg5744	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg5749	4890	phylum	Ascomycota	2	2	2	1.000	Fungi;Ascomycota
ctg5750	0	no rank	unclassified	1	0	0	0.000	
ctg5752	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13885	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg13886	562	species	Escherichia coli	9	8	7	0.860	unknown;Proteobacteria
ctg13892	32523	clade	Tetrapoda	1	1	1	1.000	Metazoa;Chordata
ctg13897	1236	class	Gammaproteobacteria	8	8	5	0.570	unknown;Proteobacteria
ctg13902	44689	species	Dictyostelium discoideum	1	1	1	1.000	unknown;Evosea
ctg13904	224911	strain	Bradyrhizobium diazoefficiens USDA 110	3	3	3	1.000	unknown;Proteobacteria
ctg13915	1760	class	Actinomycetia	19	16	12	0.810	unknown;Actinobacteria
ctg13919	33213	clade	Bilateria	1	1	1	1.000	Metazoa;unknown
ctg13931	2759	superkingdom	Eukaryota	10	10	10	1.000	uc_Eukaryota;uc_Eukaryota
ctg13935	91347	order	Enterobacterales	4	4	2	0.900	unknown;Proteobacteria
ctg13940	131567	no rank	cellular organisms	7	7	7	1.000	unknown;unknown
split1_ctg13938	1236	class	Gammaproteobacteria	3	3	3	1.000	unknown;Proteobacteria
split2_ctg13938	216595	strain	Pseudomonas fluorescens SBW25	6	6	3	0.500	unknown;Proteobacteria
split3_ctg13938	91347	order	Enterobacterales	1	1	1	1.000	unknown;Proteobacteria
ctg13944	2759	superkingdom	Eukaryota	4	4	4	1.000	uc_Eukaryota;uc_Eukaryota
ctg13967	10710	species	Escherichia virus Lambda	1	1	1	1.000	Heunggongvirae;Uroviricota
ctg13970	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg13968	1236	class	Gammaproteobacteria	10	10	9	0.890	unknown;Proteobacteria
ctg13980	1236	class	Gammaproteobacteria	6	5	3	0.600	unknown;Proteobacteria
ctg13995	2759	superkingdom	Eukaryota	3	3	3	1.000	uc_Eukaryota;uc_Eukaryota
ctg14006	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
ctg14013	33213	clade	Bilateria	2	2	1	0.530	Metazoa;unknown
ctg14024	543	family	Enterobacteriaceae	26	26	15	0.660	unknown;Proteobacteria
ctg14040	2	superkingdom	Bacteria	12	11	9	0.630	uc_Bacteria;uc_Bacteria
ctg14032	286	genus	Pseudomonas	2	2	1	0.500	unknown;Proteobacteria
ctg14044	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14123	2	superkingdom	Bacteria	7	6	6	1.000	uc_Bacteria;uc_Bacteria
ctg14134	543	family	Enterobacteriaceae	4	4	2	0.910	unknown;Proteobacteria
ctg14135	543	family	Enterobacteriaceae	14	14	7	0.540	unknown;Proteobacteria
ctg14143	2759	superkingdom	Eukaryota	2	2	2	1.000	uc_Eukaryota;uc_Eukaryota
ctg14150	1357	genus	Lactococcus	28	28	17	0.560	unknown;Firmicutes
ctg14161	562	species	Escherichia coli	14	14	8	0.510	unknown;Proteobacteria
ctg14164	543	family	Enterobacteriaceae	13	13	9	0.690	unknown;Proteobacteria
ctg14180	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14187	284812	strain	Schizosaccharomyces pombe 972h-	2	2	2	1.000	Fungi;Ascomycota
ctg14191	83333	strain	Escherichia coli K-12	2	2	1	0.500	unknown;Proteobacteria
ctg14201	314146	superorder	Euarchontoglires	1	1	1	1.000	Metazoa;Chordata
ctg14199	4893	family	Saccharomycetaceae	2	2	1	0.540	Fungi;Ascomycota
ctg14202	4890	phylum	Ascomycota	2	2	1	0.500	Fungi;Ascomycota
ctg14218	1236	class	Gammaproteobacteria	10	10	7	0.700	unknown;Proteobacteria
ctg14226	91347	order	Enterobacterales	9	9	5	0.620	unknown;Proteobacteria
ctg14235	4890	phylum	Ascomycota	6	6	5	0.980	Fungi;Ascomycota
ctg14242	543	family	Enterobacteriaceae	5	5	4	0.800	unknown;Proteobacteria
ctg14265	543	family	Enterobacteriaceae	17	17	13	0.830	unknown;Proteobacteria
ctg14274	4890	phylum	Ascomycota	4	4	2	0.920	Fungi;Ascomycota
ctg14313	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14332	286	genus	Pseudomonas	12	12	9	0.750	unknown;Proteobacteria
ctg14353	543	family	Enterobacteriaceae	26	25	19	0.750	unknown;Proteobacteria
split1_ctg14355	286	genus	Pseudomonas	12	11	8	0.700	unknown;Proteobacteria
split4_ctg14355	286	genus	Pseudomonas	11	11	7	0.640	unknown;Proteobacteria
ctg14359	1224	phylum	Proteobacteria	5	5	3	0.750	unknown;Proteobacteria
ctg14360	716546	clade	leotiomyceta	3	3	2	0.840	Fungi;Ascomycota
ctg14354	9483	species	Callithrix jacchus	2	1	1	1.000	Metazoa;Chordata
ctg14381	857479	subfamily	Peduovirinae	43	43	24	0.530	Heunggongvirae;Uroviricota
split0_ctg14387	543	family	Enterobacteriaceae	15	15	15	1.000	unknown;Proteobacteria
split14_ctg14387	543	family	Enterobacteriaceae	7	7	6	0.840	unknown;Proteobacteria
ctg14396	562	species	Escherichia coli	75	73	40	0.500	unknown;Proteobacteria
ctg14412	10679	species	Escherichia virus P2	16	16	16	1.000	Heunggongvirae;Uroviricota
ctg14414	147550	class	Sordariomycetes	2	2	1	0.570	Fungi;Ascomycota
ctg14415	1437010	clade	Boreoeutheria	1	1	1	1.000	Metazoa;Chordata
ctg14418	286	genus	Pseudomonas	8	8	4	0.500	unknown;Proteobacteria
ctg14431	543	family	Enterobacteriaceae	30	30	25	0.990	unknown;Proteobacteria
ctg14429	1236	class	Gammaproteobacteria	6	5	3	0.600	unknown;Proteobacteria
ctg14437	1236	class	Gammaproteobacteria	10	9	5	0.570	unknown;Proteobacteria
ctg14435	91347	order	Enterobacterales	3	3	2	0.670	unknown;Proteobacteria
ctg14438	2759	superkingdom	Eukaryota	4	4	3	0.530	uc_Eukaryota;uc_Eukaryota
ctg14446	136841	species group	Pseudomonas aeruginosa group	4	4	2	0.500	unknown;Proteobacteria
ctg14463	543	family	Enterobacteriaceae	5	5	4	0.800	unknown;Proteobacteria
ctg14465	559292	strain	Saccharomyces cerevisiae S288C	1	1	1	1.000	Fungi;Ascomycota
ctg14483	543	family	Enterobacteriaceae	37	37	20	0.550	unknown;Proteobacteria
ctg14524	32524	clade	Amniota	1	1	1	1.000	Metazoa;Chordata
ctg14525	3702	species	Arabidopsis thaliana	1	1	1	1.000	Viridiplantae;Streptophyta
ctg14526	1236	class	Gammaproteobacteria	14	14	8	0.570	unknown;Proteobacteria
ctg14535	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14562	0	no rank	unclassified	1	0	0	0.000	
ctg14592	543	family	Enterobacteriaceae	24	23	18	0.810	unknown;Proteobacteria
ctg14603	4890	phylum	Ascomycota	4	4	2	0.900	Fungi;Ascomycota
ctg14607	10679	species	Escherichia virus P2	16	16	15	0.930	Heunggongvirae;Uroviricota
ctg14621	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14647	91347	order	Enterobacterales	46	45	41	0.910	unknown;Proteobacteria
ctg14654	559292	strain	Saccharomyces cerevisiae S288C	2	2	2	1.000	Fungi;Ascomycota
ctg14656	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya
ctg14662	2759	superkingdom	Eukaryota	1	1	1	1.000	uc_Eukaryota;uc_Eukaryota
ctg14672	2	superkingdom	Bacteria	7	6	5	0.990	uc_Bacteria;uc_Bacteria
ctg14676	469	genus	Acinetobacter	17	17	16	0.900	unknown;Proteobacteria
ctg14677	284812	strain	Schizosaccharomyces pombe 972h-	1	1	1	1.000	Fungi;Ascomycota
ctg14675	33154	clade	Opisthokonta	1	1	1	1.000	unknown;unknown
split1_ctg14679	543	family	Enterobacteriaceae	35	35	31	0.860	unknown;Proteobacteria
split3_ctg14679	588	species	Providencia stuartii	1	1	1	1.000	unknown;Proteobacteria
split4_ctg14679	83333	strain	Escherichia coli K-12	11	11	8	0.700	unknown;Proteobacteria
ctg14681	1357	genus	Lactococcus	15	15	10	0.740	unknown;Firmicutes
split0_ctg14695	543	family	Enterobacteriaceae	10	10	6	0.570	unknown;Proteobacteria
split1_ctg14703	1	no rank	root	2	2	2	1.000	unknown;unknown
split2_ctg14703	1	no rank	root	1	1	1	1.000	unknown;unknown
